Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
20101124,-26.53248,14.98345,-44.39901,22.79244,17.34612,23.33637,4.356707,-38.765,14.51199,-2.226555,-14.65108,17.80766,6.396949,-2.421675,-3.591475
20101125,-23.95859,17.07626,-47.37082,28.11286,19.87382,19.5856,3.994866,-36.57483,13.43501,3.183656,-12.84702,19.19785,8.272943,1.004671,-4.922167
20101126,-22.63533,14.63443,-49.39973,31.30944,24.78122,15.50452,4.260492,-29.1391,13.34936,6.876657,-13.71831,14.76015,10.08397,1.683252,-9.18313
20101127,-20.11535,12.09921,-49.00383,31.35968,31.47745,7.720136,3.501414,-19.24461,11.95366,7.746836,-14.09451,10.04198,7.131202,0.9059095,-16.34028
20101128,-17.87562,14.7479,-44.08849,35.68432,35.51704,1.611782,0.6469045,-10.03949,10.86777,2.468971,-15.83911,10.35127,4.755258,0.84619,-13.19234
20101129,-18.23525,17.59726,-36.90957,35.49057,26.52271,-3.075185,3.890591,-5.724741,6.306149,-3.104998,-10.8008,5.669078,4.218699,1.711305,-8.868491
20101130,-23.07725,15.15982,-35.12284,27.29147,12.73976,2.124717,7.479313,-10.5695,7.637671,-5.554739,-8.281538,6.620563,4.103772,3.538547,-3.163398
20101201,-34.19186,5.807496,-32.09991,17.72953,5.380092,2.871018,3.222095,-15.09007,10.89106,-4.833302,-6.433441,11.18376,3.670813,6.746762,-3.543638
20101202,-39.81649,4.31491,-26.90272,18.52501,11.03701,2.017569,-1.866923,-14.30753,12.74602,2.160635,-11.08046,14.59507,6.497409,9.596338,-3.857857
20101203,-39.02908,4.371698,-25.38754,18.19285,18.88185,2.571316,3.404289,-12.13499,9.897121,-0.2978013,-7.491335,12.51328,10.06181,8.497561,-4.375053
20101204,-38.40211,1.699095,-25.68471,14.21192,21.87802,4.975099,13.18195,-7.112077,7.90139,-9.374381,-4.155862,6.673112,9.466205,9.180643,-5.13545
20101205,-42.10067,-3.798508,-24.49537,12.18011,23.99965,5.937976,12.74128,-3.308893,11.61231,-5.957543,-7.950638,3.407197,12.24883,14.01708,-5.209673
20101206,-46.42496,-6.439595,-25.66069,15.12476,23.91207,5.55479,7.121901,-0.1024083,16.4721,-2.158179,-12.75871,4.627639,11.57317,16.15972,-2.481827
20101207,-44.47448,-8.864752,-34.05732,23.45499,24.78159,3.361701,2.590755,-1.934526,18.74231,-0.1053667,-11.42,2.77016,9.703592,17.80023,-3.545996
20101208,-36.83751,-13.41515,-39.98402,22.50497,30.29493,4.242146,-0.9090937,-7.484464,18.65526,0.3147899,-11.35343,7.982841,9.111169,14.76273,-10.4364
20101209,-30.35738,-11.29139,-40.73436,20.3268,32.06979,12.9608,0.7284153,-8.271061,17.79598,-1.018561,-13.14981,17.03518,12.0539,12.95374,-8.410452
20101210,-30.46312,-10.52785,-38.15703,18.21878,32.22135,16.40492,2.750337,-7.127017,16.6582,-2.536141,-14.5258,20.59313,8.448766,11.78195,-5.856085
20101211,-30.15542,-16.52765,-32.8773,13.49032,34.14941,13.39474,8.571447,-5.051888,17.94664,0.2424479,-10.45025,20.00555,7.30925,12.04862,-2.477165
20101212,-35.37923,-17.35074,-24.17537,13.13426,30.60507,8.74392,7.173294,-6.011242,18.48355,2.193532,-8.23803,22.43332,9.844249,16.34823,-5.117075
20101213,-44.3071,-10.1711,-22.3758,10.59323,36.19167,8.093912,4.231191,-12.6803,19.35053,6.768417,-14.64764,24.04911,11.52926,17.73458,-5.526674
20101214,-47.1633,-5.052021,-23.33971,11.1809,38.6582,8.095609,5.437471,-16.16222,18.03059,6.119174,-15.94135,23.54587,11.89737,17.7949,-2.92496
20101215,-41.3896,-1.700864,-26.80729,15.86924,40.4383,3.595584,4.780492,-22.36344,18.70364,7.118807,-15.32922,19.50591,15.42619,18.76345,-2.659359
20101216,-37.91617,2.004511,-37.57915,19.44184,38.97079,3.894386,1.192524,-26.7132,13.19152,1.949115,-11.15141,19.86504,14.54591,21.87482,1.853917
20101217,-40.69741,-2.523722,-48.47279,30.19924,34.95585,4.500695,6.775318,-22.60774,7.591245,-3.762847,-6.025052,16.86613,13.30348,22.99753,3.065707
20101218,-41.75663,-9.082339,-49.04667,29.86521,26.05532,5.35371,9.257988,-16.20319,9.077363,-4.882192,-1.391113,12.94136,9.405033,21.34363,4.019685
20101219,-41.93283,-12.54475,-43.85218,25.33773,22.56927,9.19583,9.324128,-13.64688,9.557984,-6.151477,1.93018,12.36778,5.989812,20.00572,3.863321
20101220,-47.51097,-17.34129,-38.67666,22.11519,22.49278,10.19958,5.06641,-12.5008,7.519666,-6.225456,-4.557996,13.56434,2.793118,19.75752,2.76767
20101221,-54.11426,-14.10719,-34.58098,21.77858,23.39577,12.53293,7.030324,-7.82552,6.733685,-6.341774,-8.27153,14.2328,4.444088,20.22991,0.7814065
20101222,-51.38618,-13.38665,-32.14141,24.95394,26.20472,12.068,4.563377,-6.94623,6.802632,-5.083917,-8.819094,11.86747,5.432213,23.34172,2.358867
20101223,-42.65578,-15.10618,-36.63227,23.94026,28.2977,11.21334,0.8827113,-10.39553,5.606131,-4.051665,-12.00026,9.545022,10.81428,26.64127,4.318759
20101224,-34.35809,-7.051288,-41.63288,19.47791,33.86412,12.03448,3.03372,-4.255778,9.775196,-3.156466,-18.53932,14.42732,12.21419,27.10469,1.861748
20101225,-27.74415,5.542096,-40.04365,17.90042,38.90516,11.65843,2.481212,-2.901866,6.820059,-5.986687,-17.20008,18.21662,17.16181,24.53178,2.597441
20101226,-23.02749,13.13775,-39.07476,21.87353,42.4546,8.483313,5.692544,1.06803,2.369633,-6.119424,-13.08085,15.76309,21.14877,20.3968,1.192706
20101227,-19.27941,15.75265,-41.47919,22.63662,49.12129,3.052596,6.441554,6.44518,2.055351,-3.659253,-7.212093,13.47101,20.28114,18.89924,-0.6669719
20101228,-21.37661,17.79338,-50.31506,26.92467,52.49548,0.7289736,6.17015,8.355716,-4.482364,1.533914,-5.277186,20.74673,16.21061,15.46366,-1.575922
20101229,-20.23287,21.37749,-55.85458,27.6275,48.10478,3.988205,1.542316,6.617444,-4.397328,0.9900408,-6.697014,26.75413,14.70191,15.69928,-3.274657
20101230,-14.92102,23.06981,-52.50341,26.17542,49.19182,6.752034,-6.112741,-3.120054,-5.524827,2.143873,-6.643682,29.84164,14.18744,15.01629,-3.508524
20101231,-10.46068,19.71877,-53.89867,20.03728,50.11516,11.65121,-3.84889,-5.487095,-3.961726,-1.29476,-2.063154,27.55162,15.73232,13.14318,-5.568292
20110101,-10.32924,21.80762,-65.29121,20.06915,49.34501,11.12461,0.1072548,-6.877481,0.8527879,-2.637663,-4.785585,23.46315,18.67754,12.87689,-1.163474
20110102,-9.219908,22.28303,-65.87138,16.36443,53.92877,8.575462,0.7989958,-9.426136,4.785491,-1.259925,-7.003373,19.91063,18.56217,15.55636,4.497881
20110103,-11.7313,18.02172,-68.47213,15.59501,59.92698,7.434363,2.963504,-12.22297,4.73282,-2.435993,-3.251829,21.1003,16.97414,19.60982,5.242721
20110104,-14.89908,13.57531,-76.75259,13.2403,60.40312,3.209634,7.797932,-14.05137,1.7049,-0.8548042,-1.299997,24.69701,14.36417,19.78783,4.304749
20110105,-14.70217,7.098718,-77.45094,13.02628,56.5031,1.146243,5.96004,-15.94652,-1.945865,1.591028,1.152598,21.73689,10.61071,16.68588,1.203816
20110106,-11.52487,3.727469,-75.41804,11.97899,54.31158,7.999698,0.8406677,-15.19439,-5.602257,6.076549,3.721945,20.76001,4.618649,16.74077,-0.008374111
20110107,-7.898319,4.569135,-71.53542,9.386364,48.62376,14.92441,0.1091228,-14.74285,-5.855421,11.4655,5.394836,21.88726,-2.650394,21.01226,1.258234
20110108,-11.13808,7.025761,-65.26515,12.55826,42.38144,18.54853,0.6622579,-14.95791,-1.446575,13.83437,2.399308,23.38777,-5.355977,20.70001,5.141229
20110109,-14.37356,10.47117,-65.45778,16.97169,45.89641,16.59079,1.650056,-15.56427,-0.3123497,13.16286,-0.8803852,21.32228,0.9205989,18.73858,3.719588
20110110,-17.35529,15.2685,-71.70112,22.36816,44.66534,17.2254,4.112137,-14.99946,-3.521793,12.86388,-0.8721601,17.51234,8.479186,16.38735,3.774668
20110111,-13.24916,14.91793,-77.27312,22.54218,40.05098,13.76147,5.826097,-14.38552,-5.859838,16.14954,-3.971085,16.7248,10.21311,13.79236,2.260885
20110112,-7.077167,19.4446,-76.73337,25.21834,41.05383,10.87441,1.721738,-12.10663,-8.315849,18.75051,-2.073372,18.94219,9.430296,12.84289,2.405076
20110113,3.084507,23.57955,-78.81592,23.11968,39.73372,11.22588,-1.650559,-10.92293,-7.401377,18.96962,1.085176,22.42597,1.879898,14.6124,2.52888
20110114,12.87508,27.11434,-80.90816,26.16473,35.50963,17.39575,2.212132,-9.187158,-2.209479,20.99072,3.621406,22.05004,-0.1622471,14.19983,7.493552
20110115,18.32291,27.82428,-79.90355,29.92987,39.47236,21.17175,2.603292,-8.242734,2.450833,18.4344,3.272473,18.5397,1.149304,16.47806,9.183825
20110116,24.10254,27.05912,-82.26534,32.07156,36.79037,27.33747,5.049223,-11.71806,7.420694,19.41223,4.68874,25.34561,0.4269411,13.05503,12.23142
20110117,25.44173,26.85444,-82.49567,32.22624,33.24551,32.42451,10.38915,-10.43993,13.10064,19.31972,6.617461,30.80157,0.301197,12.06437,12.89975
20110118,29.3012,27.11662,-81.82862,34.70995,31.22406,33.04023,14.63829,-8.93203,12.40654,19.67821,5.992997,30.84007,3.936373,12.95893,13.88498
20110119,32.87458,29.56569,-82.96777,42.94848,25.08018,33.76846,15.32764,-6.683312,9.565675,19.78569,5.217156,27.39566,9.674582,9.851134,17.43389
20110120,31.7382,39.51175,-85.25993,46.08836,23.30683,34.51068,17.83084,-7.235528,10.09003,18.39932,2.762012,24.62921,10.58932,8.079725,17.43732
20110121,34.97416,43.78746,-84.6209,50.59346,22.54951,38.55474,22.89005,-8.050434,9.653952,17.69673,-2.228889,24.04254,6.655759,11.32784,18.5885
20110122,40.77882,45.6127,-82.25186,53.81469,22.01431,38.56907,19.69088,-8.036822,12.76995,17.26022,-1.560678,22.80394,3.522046,8.081219,19.91747
20110123,43.634,46.47995,-84.30414,52.20977,19.60826,35.64687,16.52257,-6.779665,15.5118,16.28354,1.715336,22.04823,7.525026,1.824991,20.62404
20110124,49.20571,41.00647,-79.98518,53.79567,19.16639,36.932,14.39346,-8.704715,13.09845,17.07865,-0.6397672,23.87883,9.543511,3.465643,25.72647
20110125,51.35276,34.74649,-79.24738,51.33892,18.572,38.30854,14.3001,-6.900911,12.09087,18.93797,1.090922,21.92164,8.320953,6.974657,23.04481
20110126,55.16967,34.63855,-78.24038,46.16738,19.51412,38.8056,12.28631,-5.820036,12.66114,18.65044,0.7337971,22.75913,5.619123,8.16554,22.35206
20110127,59.28401,36.88662,-80.49082,42.7856,20.45398,39.39266,12.12234,-4.15351,15.07435,18.76804,3.547461,26.95595,6.940199,6.460863,27.34534
20110128,62.89328,40.18652,-82.27847,39.39046,20.09207,38.11995,12.46809,-3.331105,17.26611,20.12394,8.172086,26.22882,8.578738,8.574013,29.32457
20110129,60.57509,35.36556,-84.11392,37.73209,14.21169,36.31341,12.16893,-2.082449,14.48605,19.48181,12.01263,23.95826,8.056108,12.36025,28.17129
20110130,66.71133,30.84401,-84.56091,37.21482,14.7097,37.14522,14.12292,-4.273612,13.6306,14.43245,10.4331,16.22972,5.189509,10.43818,28.72857
20110131,70.82336,21.98282,-86.58017,36.61777,17.69777,39.64961,14.9094,-4.922033,10.62872,14.32984,9.12124,15.22576,4.867969,7.593083,24.40841
20110201,64.02872,19.10292,-87.60397,36.28026,17.98289,48.49764,15.66521,-7.532204,11.59415,18.92498,8.221671,17.77495,3.569375,10.11948,20.45284
20110202,52.35204,13.68127,-86.89735,33.05422,16.63857,45.95749,10.73518,-4.816576,11.23524,27.77315,7.733699,20.53314,5.890345,12.28881,16.93374
20110203,43.56506,5.93491,-83.73953,33.28936,18.64684,38.30914,8.037921,4.457849,7.340357,33.38023,9.482265,16.90953,6.797134,14.70531,12.12911
20110204,40.91774,2.439481,-78.59071,35.80631,17.18154,37.39102,6.579103,12.21393,5.865152,34.41792,6.385431,14.29284,7.738448,17.01893,9.311322
20110205,36.0391,-0.525255,-75.85489,34.43525,12.87402,37.40023,8.39715,12.70393,9.824908,40.43007,2.78374,13.76788,5.949581,14.41818,8.902272
20110206,32.06765,0.1836547,-73.24782,33.87024,8.508955,36.42623,6.939921,16.5291,5.830468,40.3541,1.517207,18.39445,3.913333,10.30754,7.310489
20110207,29.03773,13.17618,-70.79471,30.70662,6.699231,33.471,8.193766,21.11973,-0.9846836,40.46006,0.4630517,18.73001,5.180792,5.990695,8.213042
20110208,28.90302,29.7994,-72.7869,17.53794,8.35337,31.53732,12.01844,23.86077,-1.815946,34.98317,4.350329,20.81701,8.737344,7.100662,9.632793
20110209,23.68303,47.85556,-74.84855,7.160723,13.29146,30.75307,18.80161,19.399,4.301381,30.2865,4.581002,19.41566,10.36191,7.347986,7.085402
20110210,15.38812,60.12808,-76.37915,7.731267,17.91119,28.31781,20.39053,15.65753,8.236547,28.13595,5.653228,22.00674,10.94297,9.586853,12.3291
20110211,9.942103,63.19781,-78.8091,22.48927,22.72475,30.00232,25.49544,14.51245,10.39809,26.68573,7.949907,20.3581,11.91422,13.02636,14.28146
20110212,23.39581,59.34299,-84.13257,35.19346,31.75528,30.3918,27.94316,8.946543,6.979618,24.70713,3.467679,16.93997,11.32045,13.12736,9.011662
20110213,35.96133,45.27647,-82.5835,30.57382,35.54825,30.56394,24.12494,-2.607719,3.285163,22.87165,6.180222,11.8918,11.90684,11.50359,4.177625
20110214,33.57307,24.03568,-81.89133,32.69808,33.60728,30.07855,18.09425,-9.721034,3.686803,19.53804,6.536725,10.81064,6.89326,4.796877,9.204265
20110215,30.37357,17.1455,-83.47843,38.02025,30.70005,31.14415,17.99289,-7.175868,1.691537,21.93367,4.759499,11.53313,3.369454,2.133421,11.21439
20110216,25.13758,19.88906,-81.65723,31.64906,28.63078,29.30824,17.95959,-2.43835,1.31695,23.34577,5.403617,16.99851,1.169558,1.194773,9.647397
20110217,15.36795,23.90232,-74.16812,28.32874,27.53906,30.65461,18.47131,-0.6807394,0.3684326,20.28935,9.968669,16.10774,0.5398314,1.193082,11.28934
20110218,11.80789,28.53914,-69.94717,30.29292,27.24513,39.06587,16.15356,-3.496832,0.5443032,17.40445,9.514352,11.98542,-2.013432,2.7652,10.59312
20110219,8.310127,31.97678,-67.78418,34.94387,26.61379,43.38914,9.938042,-8.515161,0.8197496,11.71186,10.51653,7.924972,-2.844264,3.355568,10.67199
20110220,2.931418,28.77112,-68.23016,38.44227,26.60769,45.00805,5.505773,-12.06574,1.82311,7.524685,9.628672,6.416787,-2.871342,4.758942,10.21344
20110221,4.683439,22.32272,-67.21876,35.81483,24.44606,43.21088,4.416976,-11.51326,1.494112,7.68662,5.978064,8.724385,-2.776972,4.296385,8.740726
20110222,7.647545,16.94117,-69.1881,32.62645,24.48495,37.73214,6.382885,-12.62027,3.826738,11.41947,4.832367,12.28532,-7.340712,0.916707,3.851303
20110223,10.7697,10.48657,-67.65456,28.1722,25.00784,38.71449,10.08589,-11.96206,7.458938,18.56811,6.869154,13.50673,-8.768495,-2.428941,7.975635
20110224,8.140968,7.385473,-58.02697,25.17154,22.17249,37.27157,16.37361,-8.632707,8.611526,23.58442,0.694299,6.888718,-10.48901,-5.061631,13.143
20110225,9.62167,8.117476,-46.67236,24.76372,19.73674,35.15666,21.24669,-5.625583,9.232949,26.30477,-3.745058,4.719863,-9.882297,-6.313041,14.34787
20110226,17.32138,6.837497,-40.1451,20.6778,16.61407,35.56565,22.49835,-0.682815,4.992194,29.23129,-6.438272,3.824698,-7.701964,-5.884764,12.31115
20110227,23.03372,4.785335,-36.59784,14.58154,14.6433,37.09572,14.37715,4.725231,4.394334,33.10659,-8.150003,4.836677,-4.906276,-7.516611,11.73847
20110228,28.72554,11.02253,-33.78138,11.46956,19.91834,39.89711,5.64938,9.929716,3.71281,38.27126,-3.522213,2.530598,-0.5237926,-8.724063,10.0913
20110301,32.12818,13.20768,-33.79692,13.84955,26.63634,42.28583,-0.2750926,1.2226,7.099091,36.60168,-1.701155,4.320719,-3.059189,-14.85161,6.436048
20110302,41.43492,18.1972,-39.57443,18.13767,32.26779,43.39695,-0.943498,-6.325519,6.102966,37.06974,-0.9801525,6.614415,-6.526916,-17.59797,6.88894
20110303,56.46556,16.79075,-49.4638,17.77278,30.62539,46.4301,8.956075,-12.80635,1.039188,32.57706,3.106418,2.183234,-3.882311,-12.33751,9.033169
20110304,58.96009,15.32024,-56.97056,16.63173,26.52684,50.05709,14.5897,-15.08672,-1.588801,28.09648,5.395055,1.695787,-3.541693,-13.05408,12.161
20110305,57.20944,18.40006,-58.57073,12.46224,33.31823,47.13687,17.47025,-17.28722,-1.679904,26.14993,2.948962,-0.6974738,-9.019312,-11.10832,10.18949
20110306,54.49842,21.79695,-54.19548,9.173223,41.27899,43.48577,16.47843,-17.30479,1.105068,20.55904,3.058676,0.2110227,-14.47143,-3.293184,8.353233
20110307,53.28297,27.05019,-54.26393,11.61497,44.28053,38.73796,21.42967,-14.82873,0.1048832,16.60747,1.546637,3.129229,-17.00982,-2.50415,9.735512
20110308,64.08221,24.51756,-59.49952,20.53462,42.65031,35.96004,19.48959,-14.15934,-6.483784,15.08538,-1.937135,1.76982,-16.9634,-3.807159,9.54823
20110309,73.18157,20.9609,-63.83832,27.08117,32.65198,33.73729,18.59323,-9.625037,-7.434162,14.51083,-3.159523,-1.564368,-20.54136,-4.95333,8.906261
20110310,76.5778,19.7277,-58.3004,29.97206,23.12578,34.87444,18.95412,-9.65414,-4.581483,16.86581,0.4217345,-3.135956,-21.74413,-3.797616,5.790365
20110311,71.55415,15.56513,-54.53365,32.1029,16.83229,37.06301,21.2459,-3.908475,-5.48311,21.76403,8.146072,-1.235881,-23.69884,-5.051786,7.730869
20110312,68.68166,12.99781,-52.76229,33.20766,8.937486,39.50654,17.91393,0.6528173,-2.34356,24.87128,11.3989,0.503883,-26.48632,-7.763397,4.782905
20110313,64.5754,12.19831,-47.55043,34.92274,3.999019,37.53419,15.38887,1.886014,5.080029,28.21852,10.65966,4.002243,-25.24316,-10.08432,3.335186
20110314,62.91714,22.64206,-38.11931,43.0668,12.87663,32.91124,9.1408,2.073538,7.224451,29.94169,7.923777,9.957571,-22.59649,-9.220389,4.161536
20110315,63.52621,26.20965,-37.42008,49.73796,17.55055,35.28638,5.701944,-1.003404,-0.9346331,23.30647,13.70222,11.90287,-22.45008,-8.566099,6.430882
20110316,71.6026,22.61436,-49.16583,56.59725,15.77947,39.33117,12.91354,-4.861417,-8.021465,18.49179,9.333092,8.675541,-22.30922,-8.500166,6.832992
20110317,82.72017,11.2951,-62.74402,63.01717,8.96185,39.68122,24.78281,-6.437376,-3.732906,14.16055,8.457096,6.288668,-18.85658,-9.818808,2.358137
20110318,94.23307,5.691185,-73.97008,66.30426,7.864351,34.64714,27.39083,-1.282047,6.020459,15.87989,15.88722,1.0455,-17.8975,-6.708633,-3.23228
20110319,95.58862,12.90379,-69.49789,60.76531,12.41697,31.33688,23.98346,11.63998,5.820156,19.51805,19.63429,4.997826,-18.30084,-1.761298,-0.4997065
20110320,90.77377,20.14584,-61.12253,59.18531,15.41073,31.05559,15.8743,17.08838,5.100318,23.26055,17.33021,12.33839,-20.42637,0.2151786,1.556798
20110321,84.47218,24.12273,-49.31956,60.48861,20.96259,33.3212,9.590465,14.71639,4.765873,24.79023,23.54896,17.92222,-23.48929,-0.7209917,-0.2809502
20110322,77.48093,19.8354,-44.3109,61.08625,25.68832,35.16696,-0.8133686,5.005081,6.25886,23.20732,23.44467,16.43911,-18.173,1.852403,2.073513
20110323,85.22787,12.73628,-59.3784,66.20602,25.56416,32.01692,-2.753595,-2.268443,2.734593,18.48563,13.6728,11.27403,-13.13096,4.162671,-0.4465302
20110324,103.2356,3.156047,-75.57955,70.39766,19.59057,25.11147,2.942073,3.572753,1.131072,20.27403,8.973362,4.885345,-14.32342,1.687731,-1.241989
20110325,111.8086,2.284501,-78.25878,71.57052,18.21501,27.28256,2.585215,8.05442,0.3696882,20.8465,9.522807,5.249351,-16.28001,-0.9926157,-2.059019
20110326,110.9507,-3.697478,-74.76091,64.50808,16.68538,31.28373,-0.717353,10.02994,-3.302408,25.76459,6.412168,3.132612,-10.4366,-0.2005429,-7.268882
20110327,115.556,-10.76264,-75.67818,59.27674,21.12418,32.81643,0.7169878,14.69824,-8.46736,29.44392,9.562716,0.9682871,-6.615283,-1.387351,-6.71567
20110328,117.7145,-19.00963,-77.72845,62.29636,23.78032,32.86851,5.783447,16.49598,-7.825428,32.11206,12.08239,0.8701541,-9.777887,2.782441,-4.985069
20110329,114.9787,-28.79527,-81.8595,62.94491,15.30917,31.32326,12.36959,20.44157,-8.560001,27.32622,13.38477,-2.678466,-10.06916,5.649826,-3.04954
20110330,110.6533,-36.42064,-82.56411,65.51327,6.585954,29.11282,13.78959,23.92379,-9.45724,22.54238,8.664142,-9.098618,-10.08044,4.030587,-1.483196
20110331,101.4041,-39.80934,-83.89048,63.59558,0.6652426,27.53237,12.31646,22.13548,0.4409373,29.53716,5.008557,-5.986388,-11.86837,6.002615,4.21089
20110401,101.6678,-32.4422,-82.4034,67.61631,-3.434642,19.23948,13.30508,27.1486,9.524756,35.78645,-1.149569,1.892099,-6.884604,5.103673,0.1629437
20110402,105.9662,-18.25734,-76.06405,73.82904,-4.154816,14.54626,18.55774,34.96029,8.771377,40.85872,2.170374,8.941862,-2.300994,3.920744,-2.643551
20110403,108.6368,-15.00503,-74.90477,70.29617,-2.678867,26.67167,17.71902,34.40365,1.796607,41.94478,11.67755,10.1673,-2.537361,2.624412,2.908215
20110404,108.8538,-26.496,-75.91486,68.65922,-1.737452,34.38977,17.4535,21.94751,-4.917769,41.29098,15.19327,4.746604,-9.466232,-5.036391,2.941176
20110405,115.2029,-36.42783,-80.56164,69.15428,2.277332,37.02055,16.54631,15.20191,1.928147,40.00018,15.12245,-0.4407619,-6.397767,-4.433764,1.134717
20110406,121.8372,-38.77691,-81.29218,55.75841,5.388338,26.19702,14.04688,20.84786,9.775026,43.10665,17.83761,2.920802,-2.577673,0.6853847,0.1938486
20110407,125.2307,-36.99792,-73.76437,49.91238,15.69608,21.93855,8.967836,27.25537,5.223746,37.60334,16.81388,8.803582,-6.589966,-3.134877,2.094321
20110408,124.97,-34.63774,-68.24697,48.17709,22.34767,24.15261,8.591269,28.76942,-2.432436,35.31887,19.03003,14.57891,-7.936321,-5.644186,1.483174
20110409,120.9739,-34.48676,-56.9245,43.61097,14.41516,26.54776,3.594737,30.15194,-5.288673,38.9531,16.16085,15.1469,-6.159142,-5.574273,2.237835
20110410,118.2011,-27.68773,-45.97274,42.21112,9.582468,28.4327,-3.074814,35.72812,-8.135031,39.40896,14.96386,16.90525,-3.649057,-7.152846,6.249094
20110411,117.3416,-30.09442,-47.52181,44.35706,3.839483,24.91161,-4.59227,31.39675,-13.55905,37.54673,15.57319,23.72093,5.748041,-7.127202,-4.134294
20110412,119.5469,-46.53738,-56.8149,50.05552,-0.7304522,22.13136,-0.5299653,24.86715,-14.47086,36.13541,8.754182,22.47044,1.673922,-13.94209,-4.261609
20110413,114.7452,-59.49422,-60.58189,44.85216,-6.592906,23.19435,2.734667,26.92046,-16.37134,40.25111,5.754477,18.30392,1.375854,-11.08563,-1.968252
20110414,103.7761,-55.69825,-55.27723,36.55912,-0.8261691,17.97013,7.170595,36.09215,-13.61584,42.85733,10.16983,17.24258,8.180095,-10.60123,-4.729734
20110415,94.55093,-35.50057,-52.52947,31.41035,9.385462,8.414481,5.854228,41.50205,-14.33402,38.66154,15.82151,19.63844,8.758665,-15.31814,-3.934067
20110416,84.88933,-17.02599,-52.65807,31.20776,14.64917,8.6455,1.681217,28.53958,-13.87908,34.68266,13.87387,23.08915,6.292178,-15.92435,1.730353
20110417,82.48379,-9.031382,-55.91499,37.81658,18.0401,7.322868,5.898582,8.088983,-11.91998,23.74896,10.41684,20.16636,7.424543,-19.37353,-1.476436
20110418,89.32198,-5.787457,-58.1904,54.84329,13.55941,4.196681,6.528922,-2.848217,-7.010735,12.17302,9.425762,19.92204,11.3318,-11.85466,-2.979691
20110419,107.6572,-1.523052,-59.90832,66.88379,6.764366,0.947766,11.72516,-6.143178,-11.39999,6.319651,-2.220358,11.96481,11.37864,-17.74494,0.1208848
20110420,127.3509,-3.236321,-60.63031,62.11749,-1.028055,3.232914,27.32335,-1.66748,-14.16218,14.41461,-8.070128,8.138192,9.266987,-18.4083,2.032412
20110421,137.2699,-2.673242,-67.21101,56.49058,-6.696134,3.446957,32.24335,1.8705,-17.83134,12.87019,-2.909508,10.44824,5.898678,-17.00775,5.817205
20110422,138.7561,-1.015593,-70.30767,53.66419,-7.370209,7.401036,28.1279,3.176663,-16.6809,16.57634,6.767594,15.16252,2.723061,-18.16666,4.718245
20110423,127.6887,-7.560231,-75.18416,61.61376,-5.119635,6.02934,28.63059,6.526554,-19.01431,7.568333,9.029123,10.96845,-4.607965,-15.29433,-3.343837
20110424,129.2762,-11.94894,-77.49607,63.13571,-8.527675,7.563489,28.9001,5.934366,-22.04183,1.48069,7.828757,10.4006,-7.346831,-8.556647,-2.353307
20110425,130.3151,-4.204978,-71.23592,51.18042,-7.763582,5.799602,23.55641,4.914138,-24.52272,-2.984507,6.362496,14.9912,-6.16447,-4.056743,-0.6041178
20110426,121.163,4.369049,-64.9172,36.11169,-2.25311,5.595161,20.87366,4.000865,-26.06887,-1.491766,3.256945,20.16597,-8.079326,1.184065,1.71889
20110427,111.0089,15.03841,-63.16554,30.90746,5.882728,0.3658788,21.45451,2.013815,-27.0107,-4.653807,-5.665596,18.6436,-7.836122,1.635814,2.919256
20110428,109.4415,23.23297,-63.66311,29.4267,8.355326,-1.020373,18.27045,-3.832757,-27.97627,-4.055383,-9.920672,18.80939,1.387269,4.268629,3.932078
20110429,106.2553,31.53807,-58.47354,24.34831,10.58444,4.019828,13.65784,-0.126215,-32.03172,5.506279,-7.299852,27.63343,3.501213,6.885654,3.752928
20110430,108.7694,38.64618,-55.76332,18.94375,15.09783,5.580122,6.960462,2.286012,-29.59993,15.4177,-6.076355,33.38826,-0.4558257,6.438902,6.312379
20110501,106.9995,47.49209,-47.57886,11.56165,15.26164,4.777692,1.923329,6.025879,-35.69198,19.51029,-5.913784,39.54468,-5.541916,1.523517,7.588875
20110502,104.9646,50.45937,-38.77296,15.83531,14.20582,12.31592,-2.042937,1.72982,-40.31956,21.42272,-2.772619,40.56281,-6.964645,-6.471231,9.253366
20110503,103.511,56.95937,-29.20453,14.99973,6.714159,15.28291,-1.898847,-2.655249,-47.19794,16.68318,-0.9164626,37.59364,-3.739441,-7.020957,12.16473
20110504,101.1057,58.0688,-29.22531,8.833515,13.36797,19.53719,-4.253733,-9.474051,-47.73112,8.789697,-1.189927,30.3383,-0.5843548,-10.71348,21.55902
20110505,91.12322,62.10444,-25.56665,4.730122,23.80131,21.53433,-7.581244,-10.84795,-46.61935,4.967319,-4.371675,25.17257,5.000879,-13.71044,25.23596
20110506,81.66489,57.86383,-24.48475,-3.431589,21.25199,23.24367,-8.648446,-11.53758,-47.09476,5.218154,-9.06108,26.40028,2.493531,-13.44692,23.12224
20110507,70.28431,47.2677,-30.1368,-16.51664,19.30129,12.02721,-11.55715,-6.739211,-45.05386,10.85684,-15.76387,28.00713,7.871143,-14.67675,17.46528
20110508,67.58515,44.95438,-31.01228,-13.93779,9.23413,9.75521,-8.564428,-4.901141,-47.72232,13.0652,-20.78751,23.3992,6.654033,-18.18971,17.50065
