Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
20050705,-2.091527,1.340604,-2.645525,7.281009,1.516471,0.08190177,2.389383,-1.33143,-4.029987,-1.986911,-0.2806332,1.561128,-1.173787,1.442637,1.84254
20050706,-2.025938,1.328666,-2.776238,7.256523,1.558233,0.1092271,2.351305,-1.323316,-4.011712,-1.734974,-0.2446771,1.684231,-1.165885,1.464325,1.935779
20050707,-1.992422,1.353669,-2.875548,7.218314,1.581731,0.1278431,2.310262,-1.308158,-3.963518,-1.480261,-0.2185324,1.836255,-1.130437,1.473738,2.030695
20050708,-1.970739,1.402884,-2.942139,7.221218,1.621824,0.151614,2.249971,-1.301616,-3.879834,-1.197857,-0.2005953,1.996522,-1.058855,1.507789,2.12525
20050709,-1.951784,1.508002,-2.912772,7.244466,1.675413,0.1448997,2.175938,-1.265478,-3.764018,-0.9129157,-0.1816119,2.161228,-0.9505328,1.576167,2.20318
20050710,-1.946454,1.625937,-2.83224,7.282688,1.731265,0.1300999,2.084927,-1.21003,-3.596356,-0.6182209,-0.1468503,2.338674,-0.7826109,1.640764,2.266562
20050711,-1.94096,1.813815,-2.715262,7.330332,1.774408,0.1072186,1.989213,-1.133459,-3.391557,-0.2990463,-0.09258807,2.52442,-0.5710074,1.67671,2.302094
20050712,-1.940102,2.040092,-2.561089,7.397595,1.803619,0.07782246,1.870589,-1.015647,-3.131341,0.01363123,-0.02670884,2.690944,-0.3235801,1.687407,2.31533
20050713,-1.936111,2.296772,-2.351712,7.475016,1.850091,0.01371834,1.734856,-0.8799174,-2.836566,0.3298137,0.07479616,2.856324,-0.07785491,1.701519,2.274273
20050714,-1.938248,2.609651,-2.154723,7.55617,1.844869,-0.02589443,1.573427,-0.7430577,-2.49673,0.6102571,0.2074391,3.041316,0.1969436,1.699272,2.212687
20050715,-1.931038,2.88599,-1.942082,7.654263,1.821801,-0.06940714,1.41093,-0.6125753,-2.160524,0.8824109,0.3447753,3.203782,0.4937844,1.66895,2.089524
20050716,-1.886301,3.148966,-1.776688,7.70405,1.798117,-0.09634697,1.252267,-0.4873101,-1.769076,1.136831,0.4954439,3.33162,0.7696596,1.624833,1.947307
20050717,-1.841933,3.413862,-1.625336,7.775955,1.762604,-0.104834,1.06877,-0.3913093,-1.38357,1.359357,0.6653517,3.439954,1.061978,1.603442,1.784551
20050718,-1.7665,3.615571,-1.510952,7.79414,1.715188,-0.1156589,0.8842093,-0.3208761,-0.9957526,1.531332,0.8293383,3.513035,1.348678,1.569698,1.603247
20050719,-1.66386,3.782706,-1.438788,7.779783,1.668181,-0.122314,0.7005324,-0.28177,-0.6173315,1.649538,0.9798993,3.540587,1.614752,1.558453,1.415941
20050720,-1.562003,3.942645,-1.423798,7.724505,1.574868,-0.115177,0.5187047,-0.239616,-0.2773054,1.700944,1.108035,3.541125,1.836298,1.541429,1.241574
20050721,-1.437248,4.051952,-1.438162,7.638687,1.469428,-0.06797311,0.3670286,-0.221258,0.02903244,1.695528,1.239439,3.531039,2.006587,1.517073,1.099021
20050722,-1.349681,4.13604,-1.503044,7.557046,1.345061,-0.01598098,0.2303244,-0.2044898,0.314692,1.632812,1.355007,3.510579,2.142174,1.508762,0.97098
20050723,-1.299855,4.156337,-1.598063,7.464733,1.213704,0.03352308,0.1273786,-0.1561885,0.5396555,1.563727,1.443217,3.458933,2.218198,1.510244,0.8896638
20050724,-1.255293,4.109751,-1.748958,7.368165,1.104666,0.07560805,0.0437378,-0.07832288,0.7362697,1.474227,1.50061,3.391846,2.250624,1.461217,0.8293895
20050725,-1.255628,4.040564,-1.906255,7.260534,1.020528,0.1063592,-0.007240441,0.03311987,0.9013768,1.402299,1.541087,3.288402,2.229558,1.408391,0.8092154
20050726,-1.25154,3.941627,-2.076097,7.14057,0.972122,0.102872,-0.04743798,0.1459699,1.033867,1.422034,1.564619,3.143094,2.146579,1.348966,0.797218
20050727,-1.257537,3.802446,-2.234815,6.995137,0.9662112,0.09423706,-0.08756074,0.2869224,1.149722,1.498399,1.559597,2.988485,2.050997,1.311964,0.7980303
20050728,-1.267675,3.648251,-2.377974,6.849124,0.9691881,0.09174269,-0.0892843,0.4296373,1.313915,1.617642,1.584338,2.845995,1.971824,1.258504,0.8298553
20050729,-1.280644,3.503731,-2.492408,6.723948,1.030169,0.08922386,-0.05911299,0.554736,1.528602,1.761996,1.620475,2.720483,1.85592,1.22716,0.8710198
20050730,-1.298386,3.342537,-2.572108,6.609082,1.13047,0.09720127,-0.003224499,0.6602749,1.769613,1.95735,1.690064,2.610233,1.746107,1.258209,0.9086357
20050731,-1.334796,3.213722,-2.638413,6.499935,1.21294,0.1163572,0.06693864,0.7189332,2.011208,2.176504,1.808683,2.550028,1.608222,1.311747,0.9661786
20050801,-1.395663,3.098817,-2.711476,6.439102,1.267816,0.1466271,0.1518889,0.7629547,2.297366,2.406388,1.96424,2.489579,1.486755,1.413121,1.001932
20050802,-1.488419,2.98244,-2.787086,6.381627,1.348858,0.1704849,0.2511951,0.7748321,2.599125,2.626983,2.158515,2.427631,1.330928,1.520994,1.029619
20050803,-1.610975,2.913445,-2.855577,6.336751,1.393892,0.2155053,0.3547305,0.768109,2.879633,2.813135,2.366031,2.395877,1.17597,1.654033,1.040842
20050804,-1.756974,2.846762,-2.902691,6.326304,1.385113,0.2851937,0.4711398,0.7289903,3.114215,2.91888,2.578822,2.379244,1.017529,1.795896,1.041676
20050805,-1.938259,2.799505,-2.983937,6.34105,1.334992,0.3965573,0.5824972,0.6523875,3.321844,2.959974,2.801346,2.374364,0.8716708,1.959863,1.035375
20050806,-2.149967,2.763218,-3.084624,6.354888,1.263484,0.5181683,0.6852863,0.5372945,3.483721,2.929666,3.008459,2.358666,0.7266573,2.123142,1.034714
20050807,-2.379964,2.735212,-3.209939,6.350388,1.145894,0.670447,0.7707605,0.4032643,3.584969,2.85053,3.186338,2.3498,0.5661169,2.25819,1.038511
20050808,-2.597259,2.74151,-3.376407,6.344303,0.9879757,0.8199477,0.8366013,0.2897448,3.609261,2.717448,3.30239,2.345444,0.3805367,2.33088,1.049232
20050809,-2.813392,2.740986,-3.572639,6.291925,0.8446602,0.9685625,0.8870962,0.1776357,3.557103,2.573372,3.349853,2.318362,0.1700545,2.383834,1.051563
20050810,-3.033051,2.767324,-3.797244,6.217286,0.6836308,1.119354,0.911438,0.09369813,3.449959,2.419565,3.340205,2.269983,-0.03976792,2.400774,1.036945
20050811,-3.245512,2.774119,-4.042965,6.124021,0.5345551,1.253586,0.89144,0.0240267,3.27862,2.299383,3.248985,2.197634,-0.2250763,2.403528,1.005967
20050812,-3.435299,2.781852,-4.285283,5.99577,0.3757737,1.390897,0.835833,-0.02878181,3.074579,2.203274,3.096049,2.143111,-0.3956513,2.387097,0.9733424
20050813,-3.613157,2.797722,-4.528141,5.871927,0.2171785,1.532522,0.7535934,-0.06276075,2.840121,2.116221,2.899742,2.113557,-0.5336923,2.367892,0.945394
20050814,-3.746834,2.839031,-4.737468,5.733701,0.06274631,1.650144,0.6605865,-0.07679514,2.629596,2.072844,2.673532,2.082662,-0.6265855,2.368117,0.9227419
20050815,-3.892783,2.891247,-4.884201,5.571861,-0.079203,1.730997,0.5645023,-0.090499,2.455261,2.061721,2.436533,2.057488,-0.6575303,2.413257,0.9170013
20050816,-4.006579,2.969543,-4.976819,5.429516,-0.2006726,1.794867,0.4586093,-0.09527486,2.322117,2.092758,2.207156,2.044039,-0.646316,2.496462,0.9465423
20050817,-4.083673,3.035759,-5.016639,5.296572,-0.293354,1.836839,0.3450159,-0.07294763,2.21056,2.135509,1.971104,2.046319,-0.5774624,2.611973,0.9995875
20050818,-4.160189,3.090179,-5.016765,5.172181,-0.330766,1.830456,0.2465214,-0.02979166,2.147092,2.17809,1.756115,2.041222,-0.4700826,2.741746,1.057195
20050819,-4.214751,3.123692,-4.987908,5.047088,-0.3334018,1.792302,0.1608882,0.09115066,2.127003,2.236939,1.541895,1.995204,-0.3076288,2.843913,1.102888
20050820,-4.252191,3.140575,-4.924752,4.91445,-0.2792439,1.734655,0.07303562,0.2461306,2.150905,2.28997,1.332397,1.938402,-0.1482123,2.952332,1.139379
20050821,-4.30394,3.119211,-4.847024,4.769934,-0.1807447,1.624632,0.02066852,0.440304,2.160187,2.34006,1.11905,1.840473,0.03492035,3.026421,1.184263
20050822,-4.336205,3.095812,-4.750501,4.630256,-0.06998361,1.487554,-0.02878064,0.6529732,2.217041,2.371446,0.9232129,1.702,0.2055838,3.072135,1.228038
20050823,-4.324396,3.075205,-4.662586,4.498813,0.06844474,1.345977,-0.08077889,0.869541,2.292917,2.413481,0.7371577,1.519521,0.3662401,3.082748,1.261022
20050824,-4.292215,3.041657,-4.60543,4.344025,0.2099733,1.194893,-0.1395158,1.097316,2.375652,2.42633,0.5815157,1.32252,0.5141723,3.023452,1.296038
20050825,-4.17805,2.985394,-4.564009,4.174461,0.4005213,1.041414,-0.2240457,1.312583,2.442886,2.433427,0.4199767,1.077827,0.6203135,2.948045,1.277182
20050826,-4.021115,2.947149,-4.526583,4.016797,0.5795678,0.9084197,-0.3158637,1.484724,2.528061,2.418165,0.2887432,0.8410617,0.69949,2.895909,1.252541
20050827,-3.81953,2.905486,-4.522322,3.878442,0.7418894,0.7992846,-0.4164351,1.667549,2.635311,2.34143,0.1648155,0.6162222,0.7508286,2.822797,1.211393
20050828,-3.562358,2.873031,-4.537614,3.722458,0.9361345,0.6782693,-0.5491181,1.83636,2.750386,2.235512,0.03242891,0.3840701,0.7665718,2.697298,1.142372
20050829,-3.302728,2.865883,-4.549534,3.585891,1.101626,0.5742323,-0.6813062,1.990921,2.890946,2.085892,-0.06394413,0.1913123,0.7628229,2.574126,1.081773
20050830,-3.06523,2.878219,-4.554345,3.476455,1.257726,0.4827717,-0.8062184,2.153297,3.055137,1.892678,-0.1581896,0.008179485,0.7197617,2.405846,1.021159
20050831,-2.820277,2.88912,-4.551044,3.357584,1.37532,0.3810084,-0.9116244,2.273934,3.222531,1.655616,-0.2177686,-0.168334,0.6559951,2.225199,0.957458
20050901,-2.597314,2.904019,-4.557482,3.233276,1.536301,0.2883525,-1.014873,2.368841,3.419401,1.417225,-0.2584454,-0.3120762,0.5458758,2.042589,0.8842055
20050902,-2.396231,2.939127,-4.558982,3.121323,1.706493,0.165201,-1.122903,2.452232,3.627173,1.201329,-0.2944383,-0.4329236,0.4129282,1.875092,0.791994
20050903,-2.224332,3.00413,-4.531193,3.027076,1.871543,0.03857068,-1.22008,2.51696,3.842421,0.9660994,-0.3364851,-0.5143221,0.2699921,1.743955,0.7162398
20050904,-2.057115,3.081662,-4.504583,2.946628,2.030593,-0.08777169,-1.301073,2.557564,4.047289,0.7491302,-0.3781336,-0.5738683,0.111542,1.629336,0.6570634
20050905,-1.921631,3.122603,-4.455729,2.864248,2.237313,-0.231311,-1.359068,2.57328,4.214001,0.5648606,-0.4368901,-0.615557,-0.04686268,1.575691,0.6027831
20050906,-1.87554,3.174352,-4.381774,2.786245,2.418516,-0.3898992,-1.372049,2.566911,4.348291,0.4356206,-0.4568444,-0.6136949,-0.1868726,1.515067,0.5696852
20050907,-1.902547,3.232751,-4.264073,2.723525,2.580185,-0.5345007,-1.34224,2.553405,4.475988,0.3271096,-0.4455986,-0.59238,-0.3356656,1.465087,0.5809562
20050908,-1.981983,3.308803,-4.16228,2.683142,2.680372,-0.6725164,-1.286182,2.517442,4.563763,0.2459702,-0.4111373,-0.550534,-0.4447199,1.415002,0.649107
20050909,-2.093303,3.381111,-4.081481,2.669307,2.731722,-0.7956622,-1.230512,2.44596,4.617395,0.1824067,-0.3783818,-0.5038469,-0.5402118,1.342173,0.7714692
20050910,-2.211107,3.4466,-4.019189,2.671608,2.728174,-0.8776951,-1.167717,2.360755,4.635697,0.1485975,-0.3279983,-0.4660544,-0.5997107,1.242958,0.9220991
20050911,-2.338096,3.502932,-3.976865,2.693701,2.664773,-0.9325443,-1.109674,2.270715,4.600654,0.1364498,-0.2479251,-0.4224524,-0.6638231,1.12124,1.108147
20050912,-2.475528,3.539842,-3.966633,2.727742,2.534644,-0.9541093,-1.050497,2.164229,4.521418,0.1593455,-0.151218,-0.3860386,-0.7182471,1.035683,1.317973
20050913,-2.623392,3.55674,-3.978796,2.778423,2.368925,-0.9422972,-0.9771941,2.043903,4.422346,0.2420351,-0.002433434,-0.3700296,-0.7678478,0.9525381,1.537966
20050914,-2.777546,3.529888,-4.003373,2.838884,2.151015,-0.9068226,-0.8988404,1.904309,4.284736,0.3474167,0.1822434,-0.3382747,-0.8283615,0.9164285,1.73897
20050915,-2.927404,3.469335,-4.067123,2.88789,1.946851,-0.8674791,-0.7940516,1.779472,4.108732,0.5019582,0.3719781,-0.3489535,-0.901462,0.9237357,1.897712
20050916,-3.079619,3.390677,-4.141233,2.947192,1.717029,-0.8127408,-0.68809,1.63905,3.914017,0.6666247,0.5684903,-0.3851643,-0.956195,0.9749866,2.027595
20050917,-3.219993,3.306471,-4.232078,3.002405,1.518275,-0.7625699,-0.5907845,1.512531,3.691309,0.8447092,0.7555777,-0.4647452,-1.013882,1.061607,2.11145
20050918,-3.370564,3.208282,-4.337137,3.058071,1.290223,-0.7163578,-0.4979348,1.429747,3.451057,1.014377,0.9207431,-0.5595303,-1.037416,1.162134,2.17433
20050919,-3.489432,3.127725,-4.451556,3.097809,1.060684,-0.6970986,-0.4527389,1.360747,3.204302,1.174588,1.074125,-0.6716546,-1.047782,1.284155,2.191569
20050920,-3.572411,3.059643,-4.555513,3.146505,0.8400362,-0.6838228,-0.4451379,1.329861,2.955788,1.3312,1.198299,-0.8033459,-1.043528,1.407,2.196986
20050921,-3.637176,2.999552,-4.654549,3.198164,0.626484,-0.6656588,-0.4746937,1.329264,2.696665,1.475873,1.302129,-0.9456757,-1.013728,1.552697,2.185068
20050922,-3.689155,2.962144,-4.732644,3.214484,0.4527829,-0.6693601,-0.5016527,1.336489,2.453367,1.616412,1.403992,-1.062933,-0.9396659,1.672611,2.140742
20050923,-3.76229,2.945623,-4.787273,3.209823,0.2957022,-0.7136503,-0.5533794,1.32744,2.224502,1.741416,1.48984,-1.172504,-0.8443426,1.829422,2.080298
20050924,-3.826288,2.92187,-4.786097,3.177094,0.1421793,-0.7788121,-0.5749872,1.316377,2.013567,1.867745,1.584347,-1.256436,-0.7465201,1.988881,2.020679
20050925,-3.90077,2.926574,-4.744563,3.146799,-0.01847402,-0.8730458,-0.6004284,1.294432,1.820585,1.958003,1.676725,-1.293556,-0.6255402,2.158128,1.96187
20050926,-3.973994,2.930877,-4.665466,3.119643,-0.1818699,-0.9530926,-0.6242939,1.232133,1.65668,2.050659,1.775078,-1.310079,-0.4848546,2.325758,1.932899
20050927,-4.022095,2.944641,-4.577936,3.084704,-0.3404737,-1.003218,-0.6219638,1.159934,1.518989,2.100148,1.879575,-1.283199,-0.3265738,2.434378,1.925866
20050928,-4.07792,2.97833,-4.503977,3.062133,-0.5111499,-1.08582,-0.5937887,1.054245,1.388751,2.107753,2.001922,-1.222502,-0.1971884,2.539536,1.898313
20050929,-4.114785,3.020034,-4.386717,3.048845,-0.6721633,-1.129696,-0.5426737,0.9104349,1.339218,2.101576,2.142738,-1.121914,-0.09666906,2.607129,1.928564
20050930,-4.103346,3.082451,-4.258733,3.032966,-0.8266343,-1.147285,-0.4846577,0.7549438,1.304112,2.056784,2.279402,-1.004357,-0.02569198,2.623093,1.966039
20051001,-4.078347,3.108597,-4.116737,3.008468,-0.9391864,-1.151994,-0.3874106,0.5813577,1.291121,1.999575,2.403494,-0.8565077,0.03887033,2.60721,2.044169
20051002,-4.045776,3.099095,-3.993252,2.982044,-1.059276,-1.133146,-0.2777891,0.3835358,1.280093,1.924998,2.500523,-0.7000538,0.07384568,2.538594,2.133411
20051003,-4.006503,3.09212,-3.882394,2.949652,-1.129826,-1.116005,-0.1705066,0.2009318,1.262851,1.820451,2.572927,-0.5351827,0.08380853,2.486292,2.22589
20051004,-3.946333,3.050895,-3.796597,2.919597,-1.1854,-1.086565,-0.06617429,0.0335953,1.257014,1.718847,2.603195,-0.3578332,0.07588035,2.395543,2.326443
20051005,-3.870132,2.994699,-3.739558,2.87571,-1.225819,-1.056378,0.04293579,-0.1052431,1.249185,1.620155,2.577038,-0.19779,0.05263112,2.311126,2.434611
20051006,-3.75172,2.932576,-3.679808,2.816626,-1.249117,-1.034789,0.1419436,-0.2359644,1.232518,1.519056,2.498288,-0.05159971,0.05416621,2.233936,2.524025
20051007,-3.587277,2.865456,-3.618884,2.738307,-1.229689,-1.034234,0.2389292,-0.3051859,1.199232,1.413219,2.364694,0.07654415,0.04240094,2.161173,2.605297
20051008,-3.400428,2.795518,-3.579329,2.637764,-1.199615,-1.07021,0.3380224,-0.3563282,1.1407,1.342609,2.189288,0.1659998,0.03507965,2.082128,2.668631
20051009,-3.198252,2.719584,-3.526428,2.531907,-1.183684,-1.13414,0.4262214,-0.3899769,1.082496,1.275216,1.974646,0.2326941,0.04332659,2.046808,2.68016
20051010,-3.013316,2.642379,-3.482697,2.416308,-1.155705,-1.240387,0.5340868,-0.3671609,0.994001,1.199518,1.746756,0.2285366,0.08959261,2.012618,2.68476
20051011,-2.824252,2.599487,-3.439829,2.301253,-1.136574,-1.365227,0.60905,-0.3031203,0.8949132,1.146124,1.50094,0.1853442,0.1154607,1.989179,2.695532
20051012,-2.625514,2.561251,-3.373393,2.170146,-1.13101,-1.526817,0.6974986,-0.2479631,0.7654221,1.097312,1.242507,0.1267319,0.1343791,2.005936,2.665721
20051013,-2.425097,2.544932,-3.330696,2.031651,-1.186714,-1.698426,0.796104,-0.215153,0.641982,1.08933,1.038659,0.03266774,0.1771514,2.025453,2.659887
20051014,-2.236968,2.564859,-3.257303,1.925427,-1.264889,-1.869048,0.8568404,-0.2042972,0.5249621,1.088297,0.8888185,-0.05956269,0.215982,2.079758,2.662573
20051015,-2.072623,2.599769,-3.179007,1.835248,-1.364284,-2.055075,0.9273483,-0.2052496,0.3991252,1.096429,0.7567092,-0.1761554,0.2521297,2.166608,2.654048
20051016,-1.865525,2.695804,-3.105672,1.778258,-1.501288,-2.240032,0.9684955,-0.230779,0.2791183,1.127406,0.6765862,-0.2976882,0.2981693,2.274159,2.645147
20051017,-1.668901,2.783736,-3.040411,1.718456,-1.635828,-2.408693,0.9940758,-0.309774,0.1551086,1.182663,0.6255164,-0.4079622,0.313597,2.412063,2.621192
20051018,-1.523232,2.869404,-2.990943,1.658676,-1.770443,-2.567547,1.014493,-0.4237532,0.03242283,1.229837,0.6157162,-0.4818754,0.3127603,2.542772,2.610716
20051019,-1.370127,2.965367,-2.938343,1.603099,-1.914704,-2.74154,1.005647,-0.5319872,-0.1118942,1.304823,0.6457959,-0.5437796,0.2782135,2.626906,2.598295
20051020,-1.219921,3.01475,-2.88912,1.532594,-2.035462,-2.923825,0.9790453,-0.6609527,-0.2746062,1.412334,0.7125086,-0.5961044,0.2262415,2.69399,2.571563
20051021,-1.099586,3.061947,-2.847558,1.454553,-2.142695,-3.087371,0.934162,-0.7891079,-0.437111,1.540103,0.7883109,-0.6202946,0.1615699,2.697712,2.548479
20051022,-0.9768037,3.129879,-2.806935,1.368919,-2.230537,-3.255418,0.8723347,-0.9218778,-0.6019186,1.677419,0.8824622,-0.6409649,0.08454368,2.665817,2.528173
20051023,-0.9053233,3.199773,-2.744233,1.291228,-2.327294,-3.428815,0.8200306,-1.101059,-0.7547703,1.802256,0.9900132,-0.6189116,0.0001272362,2.608273,2.510704
20051024,-0.8411419,3.280506,-2.674862,1.185663,-2.395918,-3.610016,0.7766113,-1.28255,-0.9084361,1.941036,1.094994,-0.5829282,-0.09586943,2.495256,2.49103
20051025,-0.8005796,3.389841,-2.605633,1.106318,-2.473793,-3.765963,0.7229879,-1.466899,-1.056966,2.103469,1.233223,-0.52996,-0.1790975,2.365254,2.492047
20051026,-0.7784131,3.524696,-2.519892,1.021618,-2.576775,-3.939468,0.6839473,-1.654603,-1.203567,2.207731,1.380375,-0.4445823,-0.2365398,2.221035,2.505223
20051027,-0.7594972,3.635651,-2.458873,0.9449567,-2.660403,-4.091764,0.6571945,-1.865417,-1.310746,2.270848,1.50647,-0.3434066,-0.2505871,2.098616,2.514971
20051028,-0.792064,3.769637,-2.357184,0.8680188,-2.725348,-4.265059,0.613044,-2.042508,-1.406152,2.31985,1.607996,-0.2238353,-0.2237592,2.013439,2.522787
20051029,-0.8462711,3.873144,-2.263353,0.7917395,-2.775127,-4.42514,0.6219915,-2.191859,-1.483817,2.342842,1.693344,-0.06835476,-0.1482182,2.003171,2.516611
20051030,-0.9212447,3.997765,-2.188294,0.7375954,-2.826685,-4.576241,0.6356031,-2.369921,-1.534039,2.37704,1.792605,0.07786164,-0.05784158,2.085876,2.48847
20051031,-1.034349,4.124204,-2.109762,0.7025673,-2.868872,-4.707346,0.6516801,-2.5417,-1.553549,2.418713,1.881905,0.2119639,0.06171823,2.219973,2.457932
20051101,-1.161266,4.217141,-2.053705,0.6663302,-2.867499,-4.82333,0.6524658,-2.676638,-1.523029,2.464492,1.96445,0.346171,0.2174289,2.382,2.425086
20051102,-1.357539,4.335494,-2.007297,0.6367854,-2.875847,-4.971182,0.6481702,-2.76598,-1.457034,2.466413,1.998388,0.4738719,0.4007031,2.584529,2.364541
20051103,-1.54468,4.4153,-1.978478,0.6122924,-2.8651,-5.125094,0.6391854,-2.832458,-1.347684,2.483424,2.029293,0.6113824,0.6134533,2.879931,2.280636
20051104,-1.731983,4.483364,-1.955544,0.5828947,-2.841681,-5.286767,0.6101789,-2.84159,-1.213676,2.491017,2.044902,0.7716536,0.8462188,3.201643,2.198232
20051105,-1.902878,4.538422,-1.924648,0.5589964,-2.790273,-5.449859,0.5773148,-2.819674,-1.061076,2.50895,2.073101,0.9133203,1.105062,3.547361,2.093549
20051106,-2.091523,4.574938,-1.885229,0.521804,-2.698093,-5.633776,0.5500547,-2.787512,-0.8900653,2.541893,2.118895,1.07347,1.38363,3.904507,1.996238
20051107,-2.279937,4.609094,-1.854844,0.4621987,-2.601032,-5.826321,0.5205458,-2.722268,-0.7202414,2.580978,2.190499,1.226227,1.677474,4.189255,1.888059
20051108,-2.436936,4.638205,-1.812457,0.3749491,-2.477556,-6.032521,0.4767981,-2.633121,-0.5487101,2.629451,2.264564,1.345511,1.973263,4.404337,1.755894
20051109,-2.581545,4.678006,-1.751282,0.2705003,-2.344339,-6.254669,0.429823,-2.558846,-0.3980483,2.70843,2.352273,1.443022,2.22674,4.50763,1.6244
20051110,-2.702454,4.698771,-1.710051,0.1462951,-2.205714,-6.445697,0.3784709,-2.488226,-0.2484715,2.797575,2.441179,1.505959,2.48457,4.506282,1.489946
20051111,-2.782699,4.672901,-1.67195,-0.05269809,-2.033553,-6.607534,0.3288775,-2.393366,-0.1422767,2.905083,2.50076,1.462508,2.722087,4.328742,1.339687
20051112,-2.793188,4.574546,-1.679143,-0.3030248,-1.802739,-6.728074,0.2769162,-2.250099,-0.0641153,3.005581,2.513576,1.321317,2.927669,3.953018,1.175528
20051113,-2.741034,4.433473,-1.752778,-0.5672694,-1.55844,-6.811632,0.2229709,-2.105684,-0.03874114,3.137449,2.52332,1.101014,3.060288,3.409026,0.9968493
20051114,-2.660924,4.286237,-1.855852,-0.827102,-1.30912,-6.886045,0.1540921,-1.958934,-0.05343714,3.271363,2.507746,0.8144851,3.132042,2.781254,0.8308682
20051115,-2.529171,4.122225,-2.011344,-1.095814,-1.043154,-6.931591,0.1094194,-1.789568,-0.104155,3.401866,2.469996,0.4751435,3.149992,2.0739,0.6740893
20051116,-2.358125,3.901218,-2.212938,-1.381448,-0.7691524,-6.946523,0.06813013,-1.605824,-0.1733808,3.49616,2.372863,0.09230933,3.133308,1.28343,0.5107049
20051117,-2.183267,3.693208,-2.456326,-1.632778,-0.5283981,-6.928185,0.03893507,-1.440344,-0.2460119,3.549809,2.248629,-0.2544525,3.097053,0.5239593,0.3727158
20051118,-2.016495,3.496397,-2.714963,-1.84373,-0.3194192,-6.894047,0.01398705,-1.270774,-0.3195717,3.563669,2.084334,-0.6159832,3.031366,-0.1749761,0.25434
20051119,-1.860681,3.32366,-2.983789,-2.015339,-0.1587948,-6.818763,0.02544867,-1.11755,-0.3887437,3.515104,1.896746,-0.9449547,2.937039,-0.822439,0.1780638
20051120,-1.728262,3.188473,-3.263262,-2.140732,-0.05834794,-6.730196,0.05241595,-0.9763407,-0.4686659,3.38036,1.681454,-1.222776,2.831425,-1.384441,0.1504409
20051121,-1.61792,3.071058,-3.526774,-2.219737,0.005100035,-6.628026,0.09803087,-0.8795177,-0.5400779,3.199394,1.44166,-1.445485,2.738684,-1.782929,0.1509027
20051122,-1.536807,3.013034,-3.76913,-2.259004,0.01237668,-6.521099,0.1647198,-0.8104822,-0.5918121,2.963453,1.208626,-1.605131,2.631138,-2.013763,0.1916624
20051123,-1.489372,3.013378,-3.998158,-2.25292,-0.06022676,-6.392391,0.2494394,-0.786116,-0.6281459,2.658572,0.9715871,-1.650815,2.545568,-2.120932,0.3102112
20051124,-1.505985,3.055815,-4.198061,-2.202856,-0.1592304,-6.24999,0.3383305,-0.8128349,-0.6630217,2.328008,0.7617825,-1.637555,2.46345,-1.979368,0.4427168
20051125,-1.545515,3.150449,-4.367193,-2.111393,-0.2932205,-6.11763,0.4249284,-0.8619493,-0.66233,1.980574,0.592038,-1.574715,2.424597,-1.705961,0.6151952
20051126,-1.612606,3.324132,-4.500646,-1.961311,-0.5148013,-5.973621,0.5114692,-0.9120602,-0.6446924,1.599802,0.4623025,-1.457615,2.410469,-1.381469,0.8441083
20051127,-1.676434,3.502346,-4.598682,-1.800122,-0.7049551,-5.842904,0.5991741,-0.9717053,-0.6478439,1.256286,0.3444136,-1.343025,2.390244,-0.9553257,1.07211
20051128,-1.746645,3.702816,-4.658952,-1.637143,-0.8860989,-5.717265,0.6812901,-1.030039,-0.6491545,0.9279127,0.224317,-1.211848,2.397024,-0.4607902,1.287238
20051129,-1.818965,3.955847,-4.674699,-1.440713,-1.098462,-5.577878,0.7413128,-1.055806,-0.6141582,0.5696983,0.1279096,-1.060956,2.449605,-0.01997075,1.53303
20051130,-1.885417,4.21121,-4.660183,-1.245644,-1.294373,-5.455549,0.7760783,-1.056998,-0.5787701,0.2665818,0.05104183,-0.9258413,2.513624,0.442277,1.757233
20051201,-1.915683,4.442054,-4.649992,-1.072747,-1.488253,-5.322805,0.7838042,-1.034861,-0.542749,-0.003429767,0.003089436,-0.8387922,2.57108,0.8542531,1.946474
20051202,-1.933233,4.650718,-4.6325,-0.8906662,-1.65478,-5.187209,0.7876422,-0.9670851,-0.4799425,-0.267988,-0.03696553,-0.7991505,2.631856,1.173847,2.146304
20051203,-1.950126,4.835958,-4.58637,-0.7408015,-1.771024,-5.065741,0.774987,-0.8559589,-0.413219,-0.464261,-0.04635375,-0.7884147,2.696123,1.42341,2.324601
20051204,-1.948146,4.971087,-4.557614,-0.6388984,-1.82513,-4.983563,0.7490115,-0.6899226,-0.3501644,-0.599924,-0.04562569,-0.8618274,2.733839,1.577442,2.450445
20051205,-1.957509,5.092824,-4.514672,-0.5733578,-1.826915,-4.927225,0.7071837,-0.4900399,-0.3056155,-0.6609979,-0.05909329,-0.9744613,2.749282,1.62883,2.538131
20051206,-1.924296,5.185739,-4.464859,-0.519763,-1.797591,-4.846743,0.6531848,-0.2701967,-0.2521867,-0.6837373,-0.05281443,-1.092582,2.746845,1.56997,2.627246
20051207,-1.870813,5.265236,-4.419366,-0.493592,-1.729528,-4.808301,0.5849524,-0.01722694,-0.2200735,-0.680591,-0.07778921,-1.258159,2.740804,1.455375,2.691721
